date,year,location,species,type,count
18-Jun,2017,Kwethluk River,Chum,Counted Live,2
18-Jun,2017,Kwethluk River,Coho,Counted Live,0
18-Jun,2017,Kwethluk River,Sockeye,Counted Live,20
19-Jun,2001,Kwethluk River,Coho,Counted Live,0
19-Jun,2011,Kwethluk River,Chinook,Estimated,0
19-Jun,2011,Kwethluk River,Chum,Estimated,0
19-Jun,2011,Kwethluk River,Coho,Counted Live,0
19-Jun,2011,Kwethluk River,Pink,Counted Live,0
19-Jun,2011,Kwethluk River,Sockeye,Estimated,0
19-Jun,2015,Kwethluk River,Chinook,Counted Live,12
19-Jun,2015,Kwethluk River,Chum,Counted Live,15
19-Jun,2015,Kwethluk River,Coho,Counted Live,0
19-Jun,2015,Kwethluk River,Sockeye,Counted Live,25
19-Jun,2016,Kwethluk River,Chinook,Counted Live,
19-Jun,2016,Kwethluk River,Chum,Counted Live,
19-Jun,2016,Kwethluk River,Coho,Counted Live,
19-Jun,2016,Kwethluk River,Sockeye,Counted Live,
19-Jun,2017,Kwethluk River,Chinook,Counted Live,3
19-Jun,2017,Kwethluk River,Chum,Counted Live,8
19-Jun,2017,Kwethluk River,Coho,Counted Live,0
19-Jun,2017,Kwethluk River,Sockeye,Counted Live,21
20-Jun,1992,Kwethluk River,Chinook,Counted Live,0
20-Jun,1992,Kwethluk River,Chum,Counted Live,0
20-Jun,1992,Kwethluk River,Coho,Counted Live,0
20-Jun,1992,Kwethluk River,Pink,Counted Live,0
20-Jun,1992,Kwethluk River,Sockeye,Counted Live,0
20-Jun,1997,Kwethluk River,Chinook,Calculated,0
20-Jun,1997,Kwethluk River,Chum,Calculated,0
20-Jun,1997,Kwethluk River,Coho,Calculated,0
20-Jun,1997,Kwethluk River,Pink,Calculated,0
20-Jun,1997,Kwethluk River,Sockeye,Calculated,0
20-Jun,2001,Kwethluk River,Coho,Counted Live,0
20-Jun,2003,Kwethluk River,Chinook,Counted Live,2
20-Jun,2003,Kwethluk River,Chum,Counted Live,4
20-Jun,2003,Kwethluk River,Coho,Counted Live,0
20-Jun,2003,Kwethluk River,Pink,Counted Live,0
20-Jun,2003,Kwethluk River,Sockeye,Counted Live,0
20-Jun,2006,Kwethluk River,Chum,Estimated,1
20-Jun,2006,Kwethluk River,Pink,Counted Live,
20-Jun,2008,Kwethluk River,Sockeye,Estimated,0
20-Jun,2010,Kwethluk River,Chinook,Estimated,0
20-Jun,2010,Kwethluk River,Chum,Estimated,0
20-Jun,2010,Kwethluk River,Sockeye,Estimated,0
20-Jun,2011,Kwethluk River,Chinook,Estimated,0
20-Jun,2011,Kwethluk River,Chum,Estimated,3
20-Jun,2011,Kwethluk River,Coho,Counted Live,0
20-Jun,2011,Kwethluk River,Pink,Counted Live,0
20-Jun,2011,Kwethluk River,Sockeye,Estimated,0
20-Jun,2013,Kwethluk River,Chinook,Counted Live,0
20-Jun,2013,Kwethluk River,Coho,Counted Live,
20-Jun,2013,Kwethluk River,Pink,Counted Live,0
20-Jun,2014,Kwethluk River,Chinook,Estimated,0
20-Jun,2014,Kwethluk River,Chum,Counted Live,
20-Jun,2014,Kwethluk River,Coho,Counted Live,
20-Jun,2014,Kwethluk River,Sockeye,Estimated,0
20-Jun,2015,Kwethluk River,Chinook,Counted Live,21
20-Jun,2015,Kwethluk River,Chum,Counted Live,22
20-Jun,2015,Kwethluk River,Coho,Counted Live,0
20-Jun,2015,Kwethluk River,Sockeye,Counted Live,34
20-Jun,2016,Kwethluk River,Chinook,Counted Live,
20-Jun,2016,Kwethluk River,Chum,Counted Live,
20-Jun,2016,Kwethluk River,Coho,Counted Live,
20-Jun,2016,Kwethluk River,Sockeye,Counted Live,
20-Jun,2017,Kwethluk River,Chinook,Counted Live,1
20-Jun,2017,Kwethluk River,Chum,Counted Live,1
20-Jun,2017,Kwethluk River,Coho,Counted Live,0
20-Jun,2017,Kwethluk River,Sockeye,Counted Live,15
21-Jun,1992,Kwethluk River,Chinook,Counted Live,0
21-Jun,1992,Kwethluk River,Chum,Counted Live,28
21-Jun,1992,Kwethluk River,Coho,Counted Live,0
21-Jun,1992,Kwethluk River,Pink,Counted Live,0
21-Jun,1992,Kwethluk River,Sockeye,Counted Live,0
21-Jun,1997,Kwethluk River,Chinook,Calculated,0
21-Jun,1997,Kwethluk River,Chum,Calculated,0
21-Jun,1997,Kwethluk River,Coho,Calculated,0
21-Jun,1997,Kwethluk River,Pink,Calculated,0
21-Jun,1997,Kwethluk River,Sockeye,Calculated,0
21-Jun,2001,Kwethluk River,Coho,Counted Live,0
21-Jun,2003,Kwethluk River,Chinook,Counted Live,1
21-Jun,2003,Kwethluk River,Chum,Counted Live,60
21-Jun,2003,Kwethluk River,Coho,Counted Live,0
21-Jun,2003,Kwethluk River,Pink,Counted Live,0
21-Jun,2003,Kwethluk River,Sockeye,Counted Live,0
21-Jun,2006,Kwethluk River,Chum,Estimated,22
21-Jun,2006,Kwethluk River,Pink,Counted Live,
21-Jun,2008,Kwethluk River,Sockeye,Estimated,0
21-Jun,2010,Kwethluk River,Chinook,Estimated,0
21-Jun,2010,Kwethluk River,Chum,Estimated,0
21-Jun,2010,Kwethluk River,Sockeye,Estimated,0
21-Jun,2011,Kwethluk River,Chinook,Estimated,0
21-Jun,2011,Kwethluk River,Chum,Estimated,4
21-Jun,2011,Kwethluk River,Coho,Counted Live,0
21-Jun,2011,Kwethluk River,Pink,Counted Live,0
21-Jun,2011,Kwethluk River,Sockeye,Estimated,0
21-Jun,2013,Kwethluk River,Chinook,Counted Live,0
21-Jun,2013,Kwethluk River,Coho,Counted Live,0
21-Jun,2013,Kwethluk River,Pink,Counted Live,0
21-Jun,2013,Kwethluk River,Sockeye,Counted Live,0
21-Jun,2014,Kwethluk River,Chinook,Estimated,0
21-Jun,2014,Kwethluk River,Chum,Counted Live,
21-Jun,2014,Kwethluk River,Coho,Counted Live,
21-Jun,2014,Kwethluk River,Sockeye,Estimated,0
21-Jun,2015,Kwethluk River,Chinook,Counted Live,28
